name,user rating,user review
"Indiana Jones and the Dial of Destiny",1.5,"A near-inconceivable trainwreck. I went in morbidly curious if it was slightly better or worse than Crystal Skull, and instead I got something whose closest kin is Rise of Skywalker, undoing nearly everything from its controversial predecessor but forgetting to fill the gaping hole at its center with anything meaningful or worthwhile.
Boring sidekicks, buffoonish villains who teleport to wherever the plot needs them to be, a complete lack of visual style, trite dialogue outside of a single good one-liner about Poland, and an overwhelming sense of 'been there, done that' permeate this obscenely dull and overly long snoozefest. For all the anticipation that this could possibly have been the 'Logan' of the Indiana Jones series, it's a film entirely uninterested in examing him as a character for the majority of its runtime, instead being content to let us gawk at an 80-year old man going on one last trek through a Legends of the Hidden Temple set. How in the ever-loving fuck did this cost $300 million to make???
A couple decent action scenes, some very scarce emotional moments here and there, and when Antonio Banderas showed up for 5 minutes it was nice to hear the sweet sultry tones of Puss in Boots and remember what it felt like to watch a good movie. I guess it's also nice to get confirmation that a megacorporation like Disney could never recapture the magic of Spielberg, no matter how good the cover artist they hire is in theory."
"Rushmore",4.0,"Rosemary gave this kid way too many chances like she shoulda just let him fake bleed out in the rain"
"Casablanca",5.0,"Rick the coldest mf in fiction"
"Bottle Rocket",3.0,"Watching such an unstylized Wes Anderson film is so weird, like it feels like I've stumbled onto some illegal footage I was never meant to see"
"Asteroid City",3.5,"All these famous actors and the one who made me lose my shit the most was Hugo from Succession"
"E.T. the Extra-Terrestrial",3.5,"Why did Eliott's dad hate Mexico 🤨"
"Elemental",2.5,"What the fuck was that pruning scene???"
"Ernest Goes to School",2.0,"The fucking cowboy never came back boooooooo"
"Z-O-M-B-I-E-S 3",2.5,"'Take us to your leader. Your CHEERleader' gotta be one of the top 10 best lines in fiction"
"Spider-Man: Across the Spider-Verse",4.5,"This is gonna be so lit when I can watch it at 0.75x speed with subtitles"
"Saving Private Ryan",5.0,"Watched at a Midas auto repair shop (it was playing on the TV at full volume)"
"High School Musical 3: Senior Year",3.0,"Me before watching this movie: 'The boys will never be back'
Me after watching it: 'Holy shit'"
"The Terminal",4.0,"'And then everybody taped a photocopy of my hand to the wall' is the new 'And then everybody clapped'"
"The Sugarland Express",3.0,"Can't believe Spielberg's first ever theatrical work was a GTA movie"
"PAW Patrol: The Movie",0.5,"Unwatchable neolib claptrap. Genuinely ungratiating lowest common denominator pop fascism Neolithic capitalist trash, leaving a turgid atmosphere of phonetically unremarkable serendipity in its wake. Culture is dead and the ingrates who support unfathomably inert and artistically barren shovelware such as this must never be allowed to procreate. Cannot wait for said degenerates to share this review and write actual responses to a bunch of random buzzwords I threw together with no rhyme or reason. I have not actually seen this film."
"Guardians of the Galaxy Vol. 3",4.5,"Makes Thor Love and Thunder look like a preschooler made it"
"The Guardians of the Galaxy Holiday Special",4.0,"Watch Kevin Bacon be crucial to the plot of Volume 3"
"Guardians of the Galaxy Vol. 2",4.5,"Maybe one day I'll actually review this like I said I would!
...eh give me like 5 years or so"
"Guardians of the Galaxy",4.0,"Amazing looking water in this movie"
"Suzume",3.5,"Suzume runtime: 123 minutes
Suzume runtime if the cat wasn't a little shit: 10 minutes"
"Hundreds of Beavers",4.5,"Fucking incredible, no notes"
"Little Red Riding Hood",2.0,"The writer's barely disguised fetish"
"Frankenhooker",3.0,"Super crack"
"The Owl House: Watching and Dreaming",4.0,""
"The Super Mario Bros. Movie",3.5,""
"Kaguya-sama: Love Is War -The First Kiss That Never Ends-",4.0,"Fuck it I'm reading the manga, I need to know how best boy Ishigami's Christmas Eve went"
"Bāhubali 2: The Conclusion",4.5,"Bahubali: 2 hours of flashback and then The Conclusion is in the last 30 minutes"
"12 Angry Men",5.0,"Someone's gotta make an edit of this movie where they add Ace Attorney music and sound effects"
"John Wick: Chapter 4",3.5,"Probably the weakest story in the series yet, one that barely feels like it escalates the overall stakes of the series compared to what 2 and 3 did. This wouldn't be a major complaint had this movie been clocked in at around 120 minutes, but unfortunately this chapter comes across as frustratingly bloated, leaving me tapping my foot waiting for the next action sequence to kick in.
But it still gets a positive score because the action was sick as ever and it was cool to see shots with actual colors and personality. On those fronts, this is probably the series' high point. And I like the guy with the dog :)"
"All Cheerleaders Die",1.0,"Okay everyone, I love giving shitty movies 5 stars as a joke too, but maybe doing it for this one is a bit too far?"
"Bāhubali: The Beginning",3.5,"What a great movie, I sure hope it doesn't have an unengaging hour-long flashback sequence at the end"
"Everything Everywhere All at Once",4.5,"If Banshees of Inisherin was in the hot dog finger universe then Padriac and Colm could've just eaten mustard out of each other's fingers and been ok"
"The Banshees of Inisherin",4.5,""
"The SpongeBob SquarePants Movie",5.0,"Sorry about this rating (changes it from 9/10 to 10/10)"
"Freaky Friday",4.5,"Now that's an Oscar-worthy Jamie Lee Curtis performance"
"Soda Cracker",2.0,"Holy shit Soda, it's a helicopter"
"Ice Merchants",3.5,"The hats 🥺"
"The Flying Sailor",2.0,"It's the size of this walnut except way smaller"
"An Ostrich Told Me the World Is Fake and I Think I Believe It",3.0,"Baby's first 4th wall break"
"My Year of Dicks",4.5,"My ace ass thought this was gonna be about a bunch of guys named Richard or something"
"Speed Racer",4.0,"Felt like it was made by 12-year olds (non-derogatory)"
"Whiplash",5.0,"Death Battle
Terence Fletcher vs. Lydia Tár"
"La La Land",4.5,"Why does the opening song have the same melody as the crab rave song"
"All Quiet on the Western Front",2.5,"Fine I guess? Well-made, I suppose? I just feel like I've gotten everything I can out of Oscar-nominated war films and I don't need to see any more"
"Taylor Tomlinson: Look at You",4.0,"*insert quote from the special here*"
"Women Talking",4.0,"Great movie but why is the color grading like that. Like I get what they're going for but you can make a movie look bleak without making it look like an antidepressants commercial"
"The Lion King 1½",3.5,"You know how everyone has that one movie they suspend all critical thought on solely due to nostalgia? This is mine."
"Lady and the Tramp II: Scamp’s Adventure",1.5,"Lady had like 4 minutes of screentime I think"
"The Fox and the Hound 2",2.0,"This movie is 69 minutes long"
"Bambi II",2.5,"Friend Owl really out here finding hot single does in your area"
"From Up on Poppy Hill",4.0,"Whoever played the accordion for this movie's score had the time of their lives"
"Ride Your Wave",3.0,"Weirdly straightforward for a Masaaki Yuasa joint, with a kinda dumb third act, but hey, any bonus grief counseling I can get through movies is nice 😁"
"Tarzan & Jane",1.0,"Hey Lois, remember the time Tarzan stopped a spy from toppling the British monarchy?"
"Return to Never Land",3.0,"Missed opportunity to have Captain Hook fight Hitler"
"Tarzan II",2.5,"Not very good but Zugor deserves the world"
"Castle in the Sky",3.5,"After watching 20 Disney direct-to-DVD sequels in a row it's nice to watch a real movie instead"
"Leroy & Stitch",3.0,"LEROOOOOOOOOOOOOOOOOOOOY JENKINS"
"Brother Bear 2",1.5,"Who asked for this"
"101 Dalmatians II: Patch’s London Adventure",3.5,"Like if Bolt was good"
"The Jungle Book 2",2.5,"Wow that sure was the first movie again"
"Stitch! The Movie",2.5,"Cool overly drawn out TV pilot I guess"
"The Little Mermaid: Ariel’s Beginning",2.0,"Nice to finally get canon confirmation that no one in-universe likes Flounder"
"Lilo & Stitch 2: Stitch Has a Glitch",3.5,"Yo what the fuck this was actually GOOD?!?"
"Atlantis: Milo’s Return",1.5,"The best parts were when James Arnold Taylor used his Johnny Test voice for Milo"
"Pocahontas II: Journey to a New World",2.5,"How come both Johns had better chemistry with each other than with Pocahontas"
"Aladdin and the King of Thieves",3.0,"The Genie could have solved like 90% of the conflicts in this movie but he was too busy making endless Disney references"
"The Little Mermaid II: Return to the Sea",2.0,"Dares to address the question 'If Ursula is so good why isn't there an Ursula 2'"
"Cinderella III: A Twist in Time",3.0,"Nice of them to forget Anastasia's character arc but make up for that by giving her a different one"
"Cinderella II: Dreams Come True",2.5,"Was disappointed to find out that Lucifer was not canonically dead after his fall at the end of the first movie"
"The Return of Jafar",2.5,"Why was Jason Alexander funny in this but terrible in Hunchback"
"Elvis",2.0,"Genuinely unbearable! Austin Butler innocent tho"
"Mulan II",1.5,"So Mushu is the main villain in this, right? We all agree on that?"
"Bodies Bodies Bodies",4.0,"Sometimes having stupid characters in a murder mystery is a good thing"
"The Lion King II: Simba’s Pride",3.0,"Hey wtf they put effort into this"
"The Hunchback of Notre Dame II",0.5,"I'm going to throw up"
"Aftersun",5.0,"The kind of movie that makes you sit for 30 minutes and rethink every interaction you've ever had with your parents afterward"
"Belle’s Magical World",1.0,"I never want to see any of these characters again"
"Triangle of Sadness",3.5,"Maybe the biggest nosedive a film has taken in its third act, ever?"
"TÁR",3.5,"Ashamed to admit that it took me an hour and 42 minutes to realize that was the same woman from Portrait of a Lady on Fire"
"Parasite",4.5,"'No one can imitate North Korean news anchors like you' gotta be the rarest compliment ever"
"Puss in Boots: The Last Wish",4.5,"More like PEAK in Boots amirite"
"The Menu",4.5,""
"See How They Run",3.0,"Cute! Wish I liked it more, especially considering that a theatre-related mystery with Saorise Ronan quirkily jotting things down in a lil notebook sounds right up my alley, but oh well"
"The Banshees of Inisherin",4.5,"Kid named Finger"
"Dinosaur Hotel II",2.0,"Best possible way to close out 2022"
"The Fabelmans",4.5,""
"Roald Dahl’s Matilda the Musical",3.5,"They shoulda just killed Miss Trunchbull fr"
"Beauty and the Beast: The Enchanted Christmas",2.0,"What happened to Figaro's corpse when everyone turned human again? Did his dead organ body turn into a mangled human body? I have questions
EDIT: I got the organ's name wrong I aint fixin it"
